"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
248	"2022-03-12 02:53:06"	38	0
249	"2022-03-12 02:53:16"	38	0
250	"2022-03-12 02:53:26"	38	0
251	"2022-03-12 02:53:36"	38	0
252	"2022-03-12 02:53:46"	38	0
253	"2022-03-12 02:53:56"	38	0
254	"2022-03-12 02:54:06"	38	0
255	"2022-03-12 02:54:16"	38	0
256	"2022-03-12 02:54:26"	38	0
257	"2022-03-12 02:54:36"	38	0
258	"2022-03-12 02:54:46"	38	0
259	"2022-03-12 02:54:56"	38	0
260	"2022-03-12 02:55:06"	38	0
261	"2022-03-12 02:55:16"	38	0
262	"2022-03-12 02:55:26"	38	0
263	"2022-03-12 02:55:36"	38	0
264	"2022-03-12 02:55:46"	38	0
265	"2022-03-12 02:55:56"	38	0
266	"2022-03-12 02:56:06"	38	0
267	"2022-03-12 02:56:16"	38	0
268	"2022-03-12 02:56:26"	38	0
269	"2022-03-12 02:56:36"	38	0
270	"2022-03-12 02:56:46"	38	0
271	"2022-03-12 02:56:56"	38	0
272	"2022-03-12 02:57:06"	38	0
273	"2022-03-12 02:57:16"	38	0
274	"2022-03-12 02:57:26"	38	0
275	"2022-03-12 02:57:36"	38	0
276	"2022-03-12 02:57:46"	38	0
277	"2022-03-12 02:57:56"	38	0
278	"2022-03-12 02:58:06"	38	0
279	"2022-03-12 02:58:16"	38	0
280	"2022-03-12 02:58:26"	38	0
281	"2022-03-12 02:58:36"	38	0
282	"2022-03-12 02:58:46"	38	0
283	"2022-03-12 02:58:56"	38	0
284	"2022-03-12 02:59:06"	39	0
285	"2022-03-12 02:59:16"	39	0
286	"2022-03-12 02:59:26"	39	0
287	"2022-03-12 02:59:36"	39	0
288	"2022-03-12 02:59:46"	39	0
289	"2022-03-12 02:59:56"	39	0
290	"2022-03-12 03:00:06"	39	0
291	"2022-03-12 03:00:16"	39	0
292	"2022-03-12 03:00:26"	39	0
293	"2022-03-12 03:00:36"	39	0
294	"2022-03-12 03:00:46"	39	0
295	"2022-03-12 03:00:56"	39	0
296	"2022-03-12 03:01:06"	39	0
297	"2022-03-12 03:01:16"	39	0
298	"2022-03-12 03:01:26"	39	0
299	"2022-03-12 03:01:36"	39	0
300	"2022-03-12 03:01:46"	39	0
301	"2022-03-12 03:01:56"	39	0
302	"2022-03-12 03:02:06"	39	0
303	"2022-03-12 03:02:16"	39	0
304	"2022-03-12 03:02:26"	39	0
305	"2022-03-12 03:02:36"	39	0
306	"2022-03-12 03:02:46"	39	0
307	"2022-03-12 03:02:56"	39	0
308	"2022-03-12 03:03:06"	39	0
309	"2022-03-12 03:03:16"	39	0
310	"2022-03-12 03:03:26"	39	0
311	"2022-03-12 03:03:36"	39	0
312	"2022-03-12 03:03:46"	39	0
313	"2022-03-12 03:03:56"	39	0
314	"2022-03-12 03:04:06"	39	0
315	"2022-03-12 03:04:16"	39	0
316	"2022-03-12 03:04:26"	39	0
317	"2022-03-12 03:04:36"	39	0
318	"2022-03-12 03:04:46"	39	0
319	"2022-03-12 03:04:56"	39	0
320	"2022-03-12 03:05:06"	39	0
321	"2022-03-12 03:05:16"	39	0
322	"2022-03-12 03:05:26"	39	0
323	"2022-03-12 03:05:36"	39	0
324	"2022-03-12 03:05:46"	39	0
325	"2022-03-12 03:05:56"	39	0
326	"2022-03-12 03:06:06"	39	0
327	"2022-03-12 03:06:16"	39	0
328	"2022-03-12 03:06:26"	39	0
329	"2022-03-12 03:06:36"	39	0
330	"2022-03-12 03:06:46"	39	0
331	"2022-03-12 03:06:56"	39	0
332	"2022-03-12 03:07:06"	39	0
333	"2022-03-12 03:07:16"	39	0
334	"2022-03-12 03:07:26"	39	0
335	"2022-03-12 03:07:36"	39	0
336	"2022-03-12 03:07:46"	38	0
337	"2022-03-12 03:07:56"	39	0
338	"2022-03-12 03:08:06"	38	0
339	"2022-03-12 03:08:16"	38	0
340	"2022-03-12 03:08:26"	39	0
341	"2022-03-12 03:08:36"	38	0
342	"2022-03-12 03:08:46"	38	0
343	"2022-03-12 03:08:56"	38	0
344	"2022-03-12 03:09:06"	38	0
345	"2022-03-12 03:09:16"	39	0
346	"2022-03-12 03:09:26"	39	0
347	"2022-03-12 03:09:36"	38	0
348	"2022-03-12 03:09:46"	38	0
349	"2022-03-12 03:09:56"	38	0
350	"2022-03-12 03:10:06"	38	0
351	"2022-03-12 03:10:16"	38	0
352	"2022-03-12 03:10:26"	38	0
353	"2022-03-12 03:10:36"	38	0
354	"2022-03-12 03:10:46"	38	0
355	"2022-03-12 03:10:56"	38	0
356	"2022-03-12 03:11:06"	38	0
357	"2022-03-12 03:11:16"	38	0
358	"2022-03-12 03:11:26"	38	0
359	"2022-03-12 03:11:36"	38	0
360	"2022-03-12 03:11:46"	38	0
361	"2022-03-12 03:11:56"	38	0
362	"2022-03-12 03:12:06"	38	0
363	"2022-03-12 03:12:16"	38	0
364	"2022-03-12 03:12:26"	38	0
365	"2022-03-12 03:12:36"	38	0
366	"2022-03-12 03:12:46"	38	0
367	"2022-03-12 03:12:56"	38	0
368	"2022-03-12 03:13:06"	38	0
369	"2022-03-12 03:13:16"	38	0
370	"2022-03-12 03:13:26"	38	0
371	"2022-03-12 03:13:36"	38	0
372	"2022-03-12 03:13:46"	38	0
373	"2022-03-12 03:13:56"	38	0
374	"2022-03-12 03:14:06"	38	0
375	"2022-03-12 03:14:16"	38	0
376	"2022-03-12 03:14:26"	38	0
377	"2022-03-12 03:14:36"	38	0
378	"2022-03-12 03:14:46"	38	0
379	"2022-03-12 03:14:56"	38	0
380	"2022-03-12 03:15:06"	38	0
381	"2022-03-12 03:15:16"	38	0
382	"2022-03-12 03:15:26"	38	0
383	"2022-03-12 03:15:36"	38	0
384	"2022-03-12 03:15:46"	38	0
385	"2022-03-12 03:15:56"	38	0
386	"2022-03-12 03:16:06"	38	0
387	"2022-03-12 03:16:16"	38	0
388	"2022-03-12 03:16:26"	38	0
389	"2022-03-12 03:16:36"	38	0
390	"2022-03-12 03:16:46"	39	0
391	"2022-03-12 03:16:56"	39	0
392	"2022-03-12 03:17:06"	39	0
393	"2022-03-12 03:17:16"	39	0
394	"2022-03-12 03:17:26"	39	0
395	"2022-03-12 03:17:36"	38	0
396	"2022-03-12 03:17:46"	38	0
397	"2022-03-12 03:17:56"	38	0
398	"2022-03-12 03:18:06"	38	0
399	"2022-03-12 03:18:16"	38	0
400	"2022-03-12 03:18:26"	39	0
401	"2022-03-12 03:18:36"	39	0
402	"2022-03-12 03:18:46"	39	0
403	"2022-03-12 03:18:56"	38	0
404	"2022-03-12 03:19:06"	39	0
405	"2022-03-12 03:19:16"	39	0
406	"2022-03-12 03:19:26"	39	0
407	"2022-03-12 03:19:36"	39	0
408	"2022-03-12 03:19:46"	39	0
409	"2022-03-12 03:19:56"	39	0
410	"2022-03-12 03:20:06"	39	0
411	"2022-03-12 03:20:16"	39	0
412	"2022-03-12 03:20:26"	39	0
413	"2022-03-12 03:20:36"	39	0
414	"2022-03-12 03:20:46"	39	0
415	"2022-03-12 03:20:56"	38	0
416	"2022-03-12 03:21:06"	38	0
417	"2022-03-12 03:21:16"	38	0
418	"2022-03-12 03:21:26"	38	0
419	"2022-03-12 03:21:36"	38	0
420	"2022-03-12 03:21:46"	38	0
421	"2022-03-12 03:21:56"	38	0
422	"2022-03-12 03:22:06"	38	0
423	"2022-03-12 03:22:16"	38	0
424	"2022-03-12 03:22:26"	38	0
425	"2022-03-12 03:22:36"	38	0
426	"2022-03-12 03:22:46"	38	0
427	"2022-03-12 03:22:56"	38	0
428	"2022-03-12 03:23:06"	38	0
429	"2022-03-12 03:23:16"	38	0
430	"2022-03-12 03:23:26"	38	0
431	"2022-03-12 03:23:36"	38	0
432	"2022-03-12 03:23:46"	38	0
433	"2022-03-12 03:23:56"	38	0
434	"2022-03-12 03:24:06"	38	0
435	"2022-03-12 03:24:16"	38	0
436	"2022-03-12 03:24:26"	38	0
437	"2022-03-12 03:24:36"	38	0
438	"2022-03-12 03:24:46"	38	0
439	"2022-03-12 03:24:56"	38	0
440	"2022-03-12 03:25:06"	38	0
441	"2022-03-12 03:25:16"	38	0
442	"2022-03-12 03:25:26"	38	0
443	"2022-03-12 03:25:36"	38	0
444	"2022-03-12 03:25:46"	38	0
445	"2022-03-12 03:25:56"	38	0
446	"2022-03-12 03:26:06"	38	0
447	"2022-03-12 03:26:16"	38	0
448	"2022-03-12 03:26:26"	38	0
449	"2022-03-12 03:26:36"	38	0
450	"2022-03-12 03:26:46"	38	0
451	"2022-03-12 03:26:56"	38	0
452	"2022-03-12 03:27:06"	38	0
453	"2022-03-12 03:27:16"	37	0
454	"2022-03-12 03:27:26"	38	0
455	"2022-03-12 03:27:36"	38	0
456	"2022-03-12 03:27:46"	38	0
457	"2022-03-12 03:27:56"	38	0
458	"2022-03-12 03:28:06"	38	0
