"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
1695	"2023-08-19 08:14:30"	97	11
1696	"2023-08-19 08:15:00"	96	11
1697	"2023-08-19 08:15:30"	97	11
1698	"2023-08-19 08:16:00"	97	11
1699	"2023-08-19 08:16:30"	97	11
1700	"2023-08-19 08:17:00"	97	11
1701	"2023-08-19 08:17:30"	97	11
1702	"2023-08-19 08:18:00"	96	11
1703	"2023-08-19 08:18:30"	97	11
1704	"2023-08-19 08:19:00"	97	11
1705	"2023-08-19 08:19:30"	97	11
1706	"2023-08-19 08:20:00"	96	11
1707	"2023-08-19 08:20:30"	97	11
1708	"2023-08-19 08:21:00"	97	11
1709	"2023-08-19 08:21:30"	96	11
1710	"2023-08-19 08:22:00"	96	11
1711	"2023-08-19 08:22:30"	97	11
1712	"2023-08-19 08:23:00"	96	11
1713	"2023-08-19 08:23:30"	96	11
1714	"2023-08-19 08:24:00"	97	11
1715	"2023-08-19 08:24:30"	96	11
1716	"2023-08-19 08:25:00"	97	11
1717	"2023-08-19 08:25:30"	96	11
1718	"2023-08-19 08:26:00"	96	11
1719	"2023-08-19 08:26:30"	96	11
1720	"2023-08-19 08:27:00"	96	11
1721	"2023-08-19 08:27:30"	96	11
1722	"2023-08-19 08:28:00"	96	11
1723	"2023-08-19 08:28:30"	96	11
1724	"2023-08-19 08:29:00"	96	11
1725	"2023-08-19 08:29:30"	96	11
1726	"2023-08-19 08:30:00"	96	11
1727	"2023-08-19 08:30:30"	96	11
1728	"2023-08-19 08:31:00"	96	11
1729	"2023-08-19 08:31:30"	96	11
1730	"2023-08-19 08:32:00"	96	11
1731	"2023-08-19 08:32:30"	96	11
1732	"2023-08-19 08:33:00"	96	11
1733	"2023-08-19 08:33:30"	96	11
1734	"2023-08-19 08:34:00"	96	11
1735	"2023-08-19 08:34:30"	96	11
1736	"2023-08-19 08:35:00"	96	11
1737	"2023-08-19 08:35:30"	96	11
1738	"2023-08-19 08:36:00"	96	11
1739	"2023-08-19 08:36:30"	96	11
1740	"2023-08-19 08:37:00"	96	11
1741	"2023-08-19 08:37:30"	96	11
1742	"2023-08-19 08:38:00"	96	11
1743	"2023-08-19 08:38:30"	96	11
1744	"2023-08-19 08:39:00"	96	11
1745	"2023-08-19 08:39:30"	96	11
1746	"2023-08-19 08:40:00"	96	11
1747	"2023-08-19 08:40:30"	96	11
1748	"2023-08-19 08:41:00"	96	11
1749	"2023-08-19 08:41:30"	96	11
1750	"2023-08-19 08:42:00"	96	11
1751	"2023-08-19 08:42:30"	96	11
1752	"2023-08-19 08:43:00"	96	11
1753	"2023-08-19 08:43:30"	96	11
1754	"2023-08-19 08:44:00"	96	11
1755	"2023-08-19 08:44:30"	96	11
1756	"2023-08-19 08:45:00"	96	11
1757	"2023-08-19 08:45:30"	96	11
