"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
225	"2023-09-18 23:29:55"	112	8
226	"2023-09-18 23:30:15"	112	8
227	"2023-09-18 23:30:35"	112	8
228	"2023-09-18 23:30:55"	112	8
229	"2023-09-18 23:31:15"	112	8
230	"2023-09-18 23:31:35"	111.86	8
231	"2023-09-18 23:31:55"	112	8
232	"2023-09-18 23:32:15"	112	8
233	"2023-09-18 23:32:35"	112	8
234	"2023-09-18 23:32:55"	112	8
235	"2023-09-18 23:33:15"	112	8
236	"2023-09-18 23:33:35"	111.93	8
237	"2023-09-18 23:33:55"	112	8
238	"2023-09-18 23:34:15"	112	8
239	"2023-09-18 23:34:35"	112	8
240	"2023-09-18 23:34:55"	112	8
241	"2023-09-18 23:35:15"	112	8
242	"2023-09-18 23:35:35"	112	8
243	"2023-09-18 23:35:55"	112	8
244	"2023-09-18 23:36:15"	112	8
245	"2023-09-18 23:36:35"	112	8
246	"2023-09-18 23:36:55"	111.86	8
247	"2023-09-18 23:37:15"	112	8
248	"2023-09-18 23:37:35"	111.79	8
249	"2023-09-18 23:37:55"	112	8
250	"2023-09-18 23:38:15"	111.79	8
251	"2023-09-18 23:38:35"	111.36	8
252	"2023-09-18 23:38:55"	111.79	8
253	"2023-09-18 23:39:15"	111.71	8
254	"2023-09-18 23:39:35"	111.71	8
255	"2023-09-18 23:39:55"	111.71	8
256	"2023-09-18 23:40:15"	112	8
257	"2023-09-18 23:40:35"	111.86	8
258	"2023-09-18 23:40:55"	111.64	8
259	"2023-09-18 23:41:15"	111.93	8
260	"2023-09-18 23:41:35"	112	8
261	"2023-09-18 23:41:55"	111.93	8
262	"2023-09-18 23:42:15"	111.93	8
263	"2023-09-18 23:42:35"	111.93	8
264	"2023-09-18 23:42:55"	111	8
265	"2023-09-18 23:43:15"	111.43	8
266	"2023-09-18 23:43:35"	111.50	8
267	"2023-09-18 23:43:55"	111.50	8
268	"2023-09-18 23:44:15"	111.71	8
269	"2023-09-18 23:44:35"	111.93	8
270	"2023-09-18 23:44:55"	111.71	8
271	"2023-09-18 23:45:15"	111.50	8
272	"2023-09-18 23:45:35"	111.86	8
273	"2023-09-18 23:45:55"	111.50	8
274	"2023-09-18 23:46:15"	111.21	8
275	"2023-09-18 23:46:35"	111.07	8
276	"2023-09-18 23:46:55"	111	8
277	"2023-09-18 23:47:15"	111	8
278	"2023-09-18 23:47:35"	111	8
279	"2023-09-18 23:47:55"	111	8
280	"2023-09-18 23:48:15"	111	8
281	"2023-09-18 23:48:35"	111	8
282	"2023-09-18 23:48:55"	111	8
283	"2023-09-18 23:49:15"	111	8
284	"2023-09-18 23:49:35"	111	8
285	"2023-09-18 23:49:55"	111	8
286	"2023-09-18 23:50:15"	111	8
287	"2023-09-18 23:50:35"	111	8
288	"2023-09-18 23:50:55"	111	8
289	"2023-09-18 23:51:15"	111	8
290	"2023-09-18 23:51:35"	111	8
291	"2023-09-18 23:51:55"	111	8
292	"2023-09-18 23:52:15"	111	8
293	"2023-09-18 23:52:35"	111	8
294	"2023-09-18 23:52:55"	111	8
295	"2023-09-18 23:53:15"	111	8
296	"2023-09-18 23:53:35"	111	8
297	"2023-09-18 23:53:55"	111	8
298	"2023-09-18 23:54:15"	111	8
299	"2023-09-18 23:54:34"	111	8
300	"2023-09-18 23:54:54"	111	8
301	"2023-09-18 23:55:14"	111	8
302	"2023-09-18 23:55:34"	111	8
303	"2023-09-18 23:55:54"	111	8
304	"2023-09-18 23:56:14"	111	8
305	"2023-09-18 23:56:34"	111	8
306	"2023-09-18 23:56:54"	111	8
307	"2023-09-18 23:57:14"	111	8
308	"2023-09-18 23:57:34"	111	8
309	"2023-09-18 23:57:54"	111	8
310	"2023-09-18 23:58:14"	111	8
311	"2023-09-18 23:58:34"	111	8
312	"2023-09-18 23:58:54"	111	8
313	"2023-09-18 23:59:14"	111	8
314	"2023-09-18 23:59:34"	111	8
315	"2023-09-18 23:59:54"	111	8
316	"2023-09-19 00:00:14"	111	8
317	"2023-09-19 00:00:34"	111	8
318	"2023-09-19 00:00:54"	111	8
319	"2023-09-19 00:01:14"	111	8
320	"2023-09-19 00:01:34"	111	8
321	"2023-09-19 00:01:54"	111	8
322	"2023-09-19 00:02:14"	111	8
323	"2023-09-19 00:02:34"	111	8
324	"2023-09-19 00:02:54"	111	8
325	"2023-09-19 00:03:14"	111	8
326	"2023-09-19 00:03:34"	111	8
327	"2023-09-19 00:03:54"	111	8
328	"2023-09-19 00:04:14"	111	8
329	"2023-09-19 00:04:34"	111	8
330	"2023-09-19 00:04:54"	111	8
331	"2023-09-19 00:05:14"	111	8
332	"2023-09-19 00:05:34"	111	8
333	"2023-09-19 00:05:54"	111	8
334	"2023-09-19 00:06:14"	111	8
335	"2023-09-19 00:06:34"	111	8
336	"2023-09-19 00:06:54"	111	8
337	"2023-09-19 00:07:14"	111	8
338	"2023-09-19 00:07:34"	111	8
339	"2023-09-19 00:07:54"	111	8
340	"2023-09-19 00:08:14"	111	8
341	"2023-09-19 00:08:34"	111	8
342	"2023-09-19 00:08:54"	111	8
343	"2023-09-19 00:09:14"	111	8
344	"2023-09-19 00:09:34"	111	8
345	"2023-09-19 00:09:54"	111	8
346	"2023-09-19 00:10:14"	240	743
347	"2023-09-19 00:10:34"	234.50	632
348	"2023-09-19 00:10:54"	207.57	294
349	"2023-09-19 00:11:14"	213	351
350	"2023-09-19 00:11:34"	213	351
351	"2023-09-19 00:11:54"	227	522
352	"2023-09-19 00:12:14"	219	417
353	"2023-09-19 00:12:34"	221	441
354	"2023-09-19 00:12:54"	209	312
355	"2023-09-19 00:13:14"	207.64	294
356	"2023-09-19 00:13:34"	179	122
357	"2023-09-19 00:13:54"	170	90
358	"2023-09-19 00:14:14"	158	59
359	"2023-09-19 00:14:34"	170.64	90
360	"2023-09-19 00:14:54"	174	103
361	"2023-09-19 00:15:14"	170	90
362	"2023-09-19 00:15:34"	170	90
363	"2023-09-19 00:15:54"	176.29	111
364	"2023-09-19 00:16:14"	176	111
365	"2023-09-19 00:16:34"	175	107
366	"2023-09-19 00:16:54"	171	93
367	"2023-09-19 00:17:14"	174	103
368	"2023-09-19 00:17:34"	172	97
369	"2023-09-19 00:17:54"	172	97
370	"2023-09-19 00:18:14"	171	93
371	"2023-09-19 00:18:34"	171	93
372	"2023-09-19 00:18:54"	171	93
373	"2023-09-19 00:19:14"	167	81
374	"2023-09-19 00:19:34"	167	81
375	"2023-09-19 00:19:54"	167.64	81
376	"2023-09-19 00:20:14"	167	81
377	"2023-09-19 00:20:34"	167	81
378	"2023-09-19 00:20:54"	165	76
379	"2023-09-19 00:21:14"	163	70
380	"2023-09-19 00:21:34"	162	68
381	"2023-09-19 00:21:54"	164	73
382	"2023-09-19 00:22:14"	163	70
383	"2023-09-19 00:22:34"	162	68
384	"2023-09-19 00:22:54"	162	68
385	"2023-09-19 00:23:14"	163	70
386	"2023-09-19 00:23:34"	161	66
387	"2023-09-19 00:23:54"	162	68
388	"2023-09-19 00:24:14"	161	66
389	"2023-09-19 00:24:34"	161	66
390	"2023-09-19 00:24:54"	159.86	61
391	"2023-09-19 00:25:14"	159	61
392	"2023-09-19 00:25:34"	158	59
393	"2023-09-19 00:25:54"	158	59
394	"2023-09-19 00:26:14"	157	57
395	"2023-09-19 00:26:34"	157	57
396	"2023-09-19 00:26:54"	157	57
397	"2023-09-19 00:27:14"	156	55
398	"2023-09-19 00:27:34"	156	55
399	"2023-09-19 00:27:54"	157	57
400	"2023-09-19 00:28:14"	156.29	55
401	"2023-09-19 00:28:34"	154	51
402	"2023-09-19 00:28:54"	156	55
403	"2023-09-19 00:29:14"	155.14	53
404	"2023-09-19 00:29:34"	155	53
405	"2023-09-19 00:29:54"	155	53
406	"2023-09-19 00:30:14"	155	53
407	"2023-09-19 00:30:34"	155	53
408	"2023-09-19 00:30:54"	156	55
409	"2023-09-19 00:31:14"	157	57
410	"2023-09-19 00:31:34"	156	55
411	"2023-09-19 00:31:54"	154.64	51
412	"2023-09-19 00:32:14"	153	49
413	"2023-09-19 00:32:34"	153	49
414	"2023-09-19 00:32:54"	153.43	49
415	"2023-09-19 00:33:14"	155	53
416	"2023-09-19 00:33:34"	156	55
417	"2023-09-19 00:33:54"	155	53
418	"2023-09-19 00:34:14"	154	51
419	"2023-09-19 00:34:34"	152	47
420	"2023-09-19 00:34:54"	153	49
421	"2023-09-19 00:35:14"	154	51
422	"2023-09-19 00:35:34"	154	51
423	"2023-09-19 00:35:54"	154	51
424	"2023-09-19 00:36:14"	151	45
425	"2023-09-19 00:36:34"	153	49
426	"2023-09-19 00:36:54"	153.36	49
427	"2023-09-19 00:37:14"	154	51
428	"2023-09-19 00:37:34"	154	51
429	"2023-09-19 00:37:54"	153	49
430	"2023-09-19 00:38:14"	151	45
431	"2023-09-19 00:38:34"	152	47
432	"2023-09-19 00:38:54"	152	47
433	"2023-09-19 00:39:14"	152	47
434	"2023-09-19 00:39:34"	152	47
435	"2023-09-19 00:39:54"	152	47
436	"2023-09-19 00:40:14"	152	47
437	"2023-09-19 00:40:34"	153	49
438	"2023-09-19 00:40:54"	153	49
439	"2023-09-19 00:41:14"	152.86	47
440	"2023-09-19 00:41:34"	151.43	45
441	"2023-09-19 00:41:54"	149.14	42
442	"2023-09-19 00:42:14"	151	45
443	"2023-09-19 00:42:34"	150	44
444	"2023-09-19 00:42:54"	150	44
445	"2023-09-19 00:43:14"	148.29	40
446	"2023-09-19 00:43:34"	149	42
447	"2023-09-19 00:43:54"	147	39
448	"2023-09-19 00:44:14"	148	40
